Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Day_of_Week,Day_Num,Is_Weekend,Month,Day,Day_of_Year,temperature,rainfall,holiday,special_event,expected_attendance,actual_attendance,meals_prepared,meals_consumed,surplus_meals,surplus_percentage,previous_day_consumption
2025-07-12,Dinner,C,Soup,4.04,1.5,6.06,Saturday,5,1,7,12,193,26.0,0.0,0,1,265,243,301,219,82,27.24,334
2025-07-12,Dinner,C,Vegetables,3.14,3.0,9.42,Saturday,5,1,7,12,193,26.0,0.0,0,1,243,233,270,216,54,20.0,578
2025-07-12,Dinner,D,Meat,1.74,8.0,13.92,Saturday,5,1,7,12,193,26.0,0.0,0,1,292,317,315,302,13,4.13,627
2025-07-12,Dinner,D,Rice,1.71,2.0,3.42,Saturday,5,1,7,12,193,26.0,0.0,0,1,304,306,333,291,42,12.61,782
2025-07-12,Dinner,D,Soup,4.31,1.5,6.46,Saturday,5,1,7,12,193,26.0,0.0,0,1,325,347,365,318,47,12.88,458
2025-07-12,Lunch,A,Meat,2.0,8.0,16.0,Saturday,5,1,7,12,193,26.0,0.0,0,1,550,551,610,537,73,11.97,791
2025-07-12,Lunch,A,Soup,4.52,1.5,6.78,Saturday,5,1,7,12,193,26.0,0.0,0,1,497,556,533,505,28,5.25,465
2025-07-12,Lunch,A,Vegetables,0.52,3.0,1.56,Saturday,5,1,7,12,193,26.0,0.0,0,1,563,559,604,517,87,14.4,387
2025-07-12,Lunch,B,Meat,4.89,8.0,39.12,Saturday,5,1,7,12,193,26.0,0.0,0,1,447,435,487,420,67,13.76,537
2025-07-12,Lunch,B,Rice,4.54,2.0,9.08,Saturday,5,1,7,12,193,26.0,0.0,0,1,481,505,525,477,48,9.14,371
2025-07-12,Lunch,B,Soup,0.93,1.5,1.4,Saturday,5,1,7,12,193,26.0,0.0,0,1,530,514,576,465,111,19.27,737
2025-07-12,Lunch,B,Vegetables,2.9,3.0,8.7,Saturday,5,1,7,12,193,26.0,0.0,0,1,457,479,501,438,63,12.57,763
2025-07-12,Lunch,C,Meat,0.78,8.0,6.24,Saturday,5,1,7,12,193,26.0,0.0,0,1,402,397,451,392,59,13.08,445
2025-07-12,Lunch,C,Rice,1.97,2.0,3.94,Saturday,5,1,7,12,193,26.0,0.0,0,1,373,391,412,371,41,9.95,897
2025-07-12,Lunch,C,Vegetables,1.58,3.0,4.74,Saturday,5,1,7,12,193,26.0,0.0,0,1,356,329,387,303,84,21.71,517
2025-07-12,Lunch,D,Meat,2.23,8.0,17.84,Saturday,5,1,7,12,193,26.0,0.0,0,1,453,453,494,445,49,9.92,420
2025-07-12,Lunch,D,Rice,0.41,2.0,0.82,Saturday,5,1,7,12,193,26.0,0.0,0,1,424,459,455,432,23,5.05,477
2025-07-12,Lunch,D,Soup,2.47,1.5,3.7,Saturday,5,1,7,12,193,26.0,0.0,0,1,406,438,458,406,52,11.35,505
2025-07-12,Lunch,D,Vegetables,2.16,3.0,6.48,Saturday,5,1,7,12,193,26.0,0.0,0,1,407,420,453,387,66,14.57,438
2025-07-13,Breakfast,A,Meat,0.77,8.0,6.16,Sunday,6,1,7,13,194,30.4,0.0,0,0,166,186,188,179,9,4.79,225
2025-07-13,Breakfast,A,Rice,4.87,2.0,9.74,Sunday,6,1,7,13,194,30.4,0.0,0,0,165,163,184,154,30,16.3,201
2025-07-13,Breakfast,A,Soup,4.74,1.5,7.11,Sunday,6,1,7,13,194,30.4,0.0,0,0,164,169,178,154,24,13.48,166
2025-07-13,Breakfast,A,Vegetables,1.67,3.0,5.01,Sunday,6,1,7,13,194,30.4,0.0,0,0,145,142,159,133,26,16.35,109
2025-07-13,Breakfast,B,Meat,1.64,8.0,13.12,Sunday,6,1,7,13,194,30.4,0.0,0,0,147,148,161,142,19,11.8,109
2025-07-13,Breakfast,B,Rice,1.08,2.0,2.16,Sunday,6,1,7,13,194,30.4,0.0,0,0,156,167,168,160,8,4.76,133
2025-07-13,Breakfast,B,Soup,4.85,1.5,7.28,Sunday,6,1,7,13,194,30.4,0.0,0,0,153,164,172,149,23,13.37,154
2025-07-13,Breakfast,B,Vegetables,4.83,3.0,14.49,Sunday,6,1,7,13,194,30.4,0.0,0,0,148,150,163,138,25,15.34,114
2025-07-13,Breakfast,C,Meat,3.51,8.0,28.08,Sunday,6,1,7,13,194,30.4,0.0,0,0,113,113,127,109,18,14.17,179
2025-07-13,Breakfast,C,Rice,1.53,2.0,3.06,Sunday,6,1,7,13,194,30.4,0.0,0,0,131,138,144,133,11,7.64,154
2025-07-13,Breakfast,C,Soup,2.92,1.5,4.38,Sunday,6,1,7,13,194,30.4,0.0,0,0,115,119,124,110,14,11.29,149
2025-07-13,Breakfast,C,Vegetables,2.51,3.0,7.53,Sunday,6,1,7,13,194,30.4,0.0,0,0,126,123,137,114,23,16.79,133
2025-07-13,Breakfast,D,Meat,1.94,8.0,15.52,Sunday,6,1,7,13,194,30.4,0.0,0,0,129,129,147,126,21,14.29,142
2025-07-13,Breakfast,D,Rice,1.29,2.0,2.58,Sunday,6,1,7,13,194,30.4,0.0,0,0,124,113,135,110,25,18.52,160
2025-07-13,Breakfast,D,Soup,2.03,1.5,3.04,Sunday,6,1,7,13,194,30.4,0.0,0,0,134,135,153,120,33,21.57,110
2025-07-13,Breakfast,D,Vegetables,4.1,3.0,12.3,Sunday,6,1,7,13,194,30.4,0.0,0,0,123,116,134,109,25,18.66,188
2025-07-13,Dinner,A,Meat,1.29,8.0,10.32,Sunday,6,1,7,13,194,30.4,0.0,0,0,251,289,279,277,2,0.72,355
2025-07-13,Dinner,A,Rice,3.2,2.0,6.4,Sunday,6,1,7,13,194,30.4,0.0,0,0,231,230,248,218,30,12.1,184
2025-07-13,Dinner,A,Soup,3.6,1.5,5.4,Sunday,6,1,7,13,194,30.4,0.0,0,0,267,252,300,233,67,22.33,224
2025-07-13,Dinner,B,Meat,0.46,8.0,3.68,Sunday,6,1,7,13,194,30.4,0.0,0,0,248,261,276,251,25,9.06,195
2025-07-13,Dinner,B,Rice,3.97,2.0,7.94,Sunday,6,1,7,13,194,30.4,0.0,0,0,246,266,279,260,19,6.81,285
2025-07-13,Dinner,B,Soup,2.45,1.5,3.68,Sunday,6,1,7,13,194,30.4,0.0,0,0,251,250,275,224,51,18.55,202
2025-07-13,Dinner,B,Vegetables,4.95,3.0,14.85,Sunday,6,1,7,13,194,30.4,0.0,0,0,222,224,249,212,37,14.86,177
2025-07-13,Dinner,C,Meat,2.58,8.0,20.64,Sunday,6,1,7,13,194,30.4,0.0,0,0,199,201,214,195,19,8.88,277
2025-07-13,Dinner,C,Rice,2.06,2.0,4.12,Sunday,6,1,7,13,194,30.4,0.0,0,0,185,192,208,184,24,11.54,215
2025-07-13,Dinner,C,Vegetables,4.61,3.0,13.83,Sunday,6,1,7,13,194,30.4,0.0,0,0,175,189,196,177,19,9.69,203
2025-07-13,Dinner,D,Meat,3.97,8.0,31.76,Sunday,6,1,7,13,194,30.4,0.0,0,0,226,232,246,227,19,7.72,251
2025-07-13,Dinner,D,Rice,2.76,2.0,5.52,Sunday,6,1,7,13,194,30.4,0.0,0,0,214,225,234,215,19,8.12,260
2025-07-13,Dinner,D,Soup,4.49,1.5,6.74,Sunday,6,1,7,13,194,30.4,0.0,0,0,210,227,226,202,24,10.62,219
2025-07-13,Dinner,D,Vegetables,1.86,3.0,5.58,Sunday,6,1,7,13,194,30.4,0.0,0,0,217,222,237,203,34,14.35,355
2025-07-13,Lunch,A,Meat,2.86,8.0,22.88,Sunday,6,1,7,13,194,30.4,0.0,0,0,376,333,423,318,105,24.82,261
2025-07-13,Lunch,A,Rice,0.66,2.0,1.32,Sunday,6,1,7,13,194,30.4,0.0,0,0,392,405,428,392,36,8.41,299
2025-07-13,Lunch,A,Soup,2.77,1.5,4.16,Sunday,6,1,7,13,194,30.4,0.0,0,0,422,417,457,377,80,17.51,308
2025-07-13,Lunch,A,Vegetables,3.0,3.0,9.0,Sunday,6,1,7,13,194,30.4,0.0,0,0,430,397,472,377,95,20.13,294
2025-07-13,Lunch,B,Meat,2.8,8.0,22.4,Sunday,6,1,7,13,194,30.4,0.0,0,0,339,340,381,335,46,12.07,392
2025-07-13,Lunch,B,Rice,3.44,2.0,6.88,Sunday,6,1,7,13,194,30.4,0.0,0,0,348,359,374,339,35,9.36,432
2025-07-13,Lunch,B,Soup,2.36,1.5,3.54,Sunday,6,1,7,13,194,30.4,0.0,0,0,359,363,407,332,75,18.43,280
2025-07-13,Lunch,B,Vegetables,4.77,3.0,14.31,Sunday,6,1,7,13,194,30.4,0.0,0,0,362,350,393,330,63,16.03,377
2025-07-13,Lunch,C,Meat,2.25,8.0,18.0,Sunday,6,1,7,13,194,30.4,0.0,0,0,282,268,311,261,50,16.08,335
2025-07-13,Lunch,C,Rice,3.57,2.0,7.14,Sunday,6,1,7,13,194,30.4,0.0,0,0,287,276,311,263,48,15.43,339
2025-07-13,Lunch,C,Soup,3.49,1.5,5.24,Sunday,6,1,7,13,194,30.4,0.0,0,0,294,334,320,308,12,3.75,332
2025-07-13,Lunch,C,Vegetables,1.53,3.0,4.59,Sunday,6,1,7,13,194,30.4,0.0,0,0,300,319,331,299,32,9.67,303
2025-07-13,Lunch,D,Meat,4.0,8.0,32.0,Sunday,6,1,7,13,194,30.4,0.0,0,0,332,326,379,310,69,18.21,318
2025-07-13,Lunch,D,Rice,4.11,2.0,8.22,Sunday,6,1,7,13,194,30.4,0.0,0,0,309,317,343,299,44,12.83,263
2025-07-13,Lunch,D,Soup,2.55,1.5,3.82,Sunday,6,1,7,13,194,30.4,0.0,0,0,310,309,347,280,67,19.31,406
2025-07-13,Lunch,D,Vegetables,2.1,3.0,6.3,Sunday,6,1,7,13,194,30.4,0.0,0,0,308,313,336,294,42,12.5,299
2025-07-14,Breakfast,A,Rice,2.73,2.0,5.46,Monday,0,0,7,14,195,28.9,0.0,0,0,308,309,340,302,38,11.18,209
2025-07-14,Breakfast,A,Soup,3.87,1.5,5.8,Monday,0,0,7,14,195,28.9,0.0,0,0,284,282,313,259,54,17.25,267
2025-07-14,Breakfast,A,Vegetables,0.52,3.0,1.56,Monday,0,0,7,14,195,28.9,0.0,0,0,306,307,337,280,57,16.91,138
2025-07-14,Breakfast,B,Rice,3.32,2.0,6.64,Monday,0,0,7,14,195,28.9,0.0,0,0,246,237,276,227,49,17.75,275
2025-07-14,Breakfast,B,Soup,0.32,1.5,0.48,Monday,0,0,7,14,195,28.9,0.0,0,0,302,294,342,267,75,21.93,120
2025-07-14,Breakfast,B,Vegetables,3.27,3.0,9.81,Monday,0,0,7,14,195,28.9,0.0,0,0,250,243,282,230,52,18.44,252
2025-07-14,Breakfast,C,Meat,3.42,8.0,27.36,Monday,0,0,7,14,195,28.9,0.0,0,0,222,231,240,227,13,5.42,126
2025-07-14,Breakfast,C,Rice,4.92,2.0,9.84,Monday,0,0,7,14,195,28.9,0.0,0,0,227,217,250,209,41,16.4,227
2025-07-14,Breakfast,C,Soup,3.79,1.5,5.68,Monday,0,0,7,14,195,28.9,0.0,0,0,210,200,230,182,48,20.87,217
2025-07-14,Breakfast,C,Vegetables,2.06,3.0,6.18,Monday,0,0,7,14,195,28.9,0.0,0,0,234,247,258,230,28,10.85,230
2025-07-14,Breakfast,D,Rice,4.83,2.0,9.66,Monday,0,0,7,14,195,28.9,0.0,0,0,277,291,301,275,26,8.64,110
2025-07-14,Breakfast,D,Soup,1.37,1.5,2.06,Monday,0,0,7,14,195,28.9,0.0,0,0,234,236,253,217,36,14.23,259
2025-07-14,Breakfast,D,Vegetables,0.15,3.0,0.45,Monday,0,0,7,14,195,28.9,0.0,0,0,252,273,282,252,30,10.64,280
2025-07-14,Dinner,A,Meat,1.63,8.0,13.04,Monday,0,0,7,14,195,28.9,0.0,0,0,479,465,513,456,57,11.11,355
2025-07-14,Dinner,A,Rice,0.79,2.0,1.58,Monday,0,0,7,14,195,28.9,0.0,0,0,484,465,550,449,101,18.36,390
2025-07-14,Dinner,A,Soup,1.11,1.5,1.66,Monday,0,0,7,14,195,28.9,0.0,0,0,472,454,522,410,112,21.46,296
2025-07-14,Dinner,A,Vegetables,2.33,3.0,6.99,Monday,0,0,7,14,195,28.9,0.0,0,0,471,469,535,437,98,18.32,312
2025-07-14,Dinner,B,Meat,2.43,8.0,19.44,Monday,0,0,7,14,195,28.9,0.0,0,0,451,439,514,431,83,16.15,227
2025-07-14,Dinner,B,Rice,2.47,2.0,4.94,Monday,0,0,7,14,195,28.9,0.0,0,0,403,414,453,390,63,13.91,344
2025-07-14,Dinner,B,Soup,3.51,1.5,5.26,Monday,0,0,7,14,195,28.9,0.0,0,0,457,421,509,375,134,26.33,233
2025-07-14,Dinner,B,Vegetables,2.25,3.0,6.75,Monday,0,0,7,14,195,28.9,0.0,0,0,465,501,516,473,43,8.33,437
2025-07-14,Dinner,C,Meat,1.57,8.0,12.56,Monday,0,0,7,14,195,28.9,0.0,0,0,395,422,430,402,28,6.51,456
2025-07-14,Dinner,C,Rice,1.66,2.0,3.32,Monday,0,0,7,14,195,28.9,0.0,0,0,376,365,408,344,64,15.69,376
2025-07-14,Dinner,C,Soup,0.66,1.5,0.99,Monday,0,0,7,14,195,28.9,0.0,0,0,338,327,371,296,75,20.22,375
2025-07-14,Dinner,C,Vegetables,4.07,3.0,12.21,Monday,0,0,7,14,195,28.9,0.0,0,0,336,342,366,312,54,14.75,212
2025-07-14,Dinner,D,Meat,3.28,8.0,26.24,Monday,0,0,7,14,195,28.9,0.0,0,0,356,363,388,355,33,8.51,431
2025-07-14,Dinner,D,Rice,4.26,2.0,8.52,Monday,0,0,7,14,195,28.9,0.0,0,0,406,392,441,376,65,14.74,218
2025-07-14,Dinner,D,Vegetables,3.42,3.0,10.26,Monday,0,0,7,14,195,28.9,0.0,0,0,414,433,454,411,43,9.47,473
2025-07-14,Lunch,A,Meat,2.64,8.0,21.12,Monday,0,0,7,14,195,28.9,0.0,0,0,784,809,845,800,45,5.33,572
2025-07-14,Lunch,A,Rice,2.6,2.0,5.2,Monday,0,0,7,14,195,28.9,0.0,0,0,745,755,842,711,131,15.56,447
2025-07-14,Lunch,A,Vegetables,2.94,3.0,8.82,Monday,0,0,7,14,195,28.9,0.0,0,0,744,746,845,708,137,16.21,383
2025-07-14,Lunch,B,Meat,2.02,8.0,16.16,Monday,0,0,7,14,195,28.9,0.0,0,0,678,727,749,706,43,5.74,800
2025-07-14,Lunch,B,Rice,2.28,2.0,4.56,Monday,0,0,7,14,195,28.9,0.0,0,0,703,703,787,677,110,13.98,567
2025-07-14,Lunch,B,Soup,2.98,1.5,4.47,Monday,0,0,7,14,195,28.9,0.0,0,0,724,741,793,684,109,13.75,377
2025-07-14,Lunch,B,Vegetables,3.88,3.0,11.64,Monday,0,0,7,14,195,28.9,0.0,0,0,645,618,704,571,133,18.89,330
2025-07-14,Lunch,C,Meat,1.79,8.0,14.32,Monday,0,0,7,14,195,28.9,0.0,0,0,544,560,591,545,46,7.78,310
2025-07-14,Lunch,C,Rice,2.55,2.0,5.1,Monday,0,0,7,14,195,28.9,0.0,0,0,482,464,542,447,95,17.53,392
2025-07-14,Lunch,C,Soup,0.61,1.5,0.92,Monday,0,0,7,14,195,28.9,0.0,0,0,487,471,545,434,111,20.37,684
2025-07-14,Lunch,C,Vegetables,0.22,3.0,0.66,Monday,0,0,7,14,195,28.9,0.0,0,0,479,414,544,383,161,29.6,571
2025-07-14,Lunch,D,Meat,4.81,8.0,38.48,Monday,0,0,7,14,195,28.9,0.0,0,0,573,585,652,572,80,12.27,545
2025-07-14,Lunch,D,Rice,2.14,2.0,4.28,Monday,0,0,7,14,195,28.9,0.0,0,0,578,584,639,567,72,11.27,711
2025-07-14,Lunch,D,Soup,4.71,1.5,7.06,Monday,0,0,7,14,195,28.9,0.0,0,0,527,533,601,480,121,20.13,434
2025-07-14,Lunch,D,Vegetables,0.67,3.0,2.01,Monday,0,0,7,14,195,28.9,0.0,0,0,579,535,658,494,164,24.92,708
2025-07-15,Breakfast,A,Meat,1.3,8.0,10.4,Tuesday,1,0,7,15,196,28.0,0.0,0,0,319,335,348,323,25,7.18,232
2025-07-15,Breakfast,A,Rice,4.92,2.0,9.84,Tuesday,1,0,7,15,196,28.0,0.0,0,0,252,253,278,240,38,13.67,199
2025-07-15,Breakfast,A,Soup,0.88,1.5,1.32,Tuesday,1,0,7,15,196,28.0,0.0,0,0,309,323,344,292,52,15.12,265
2025-07-15,Breakfast,B,Meat,4.8,8.0,38.4,Tuesday,1,0,7,15,196,28.0,0.0,0,0,287,288,319,282,37,11.6,227
2025-07-15,Breakfast,B,Soup,2.08,1.5,3.12,Tuesday,1,0,7,15,196,28.0,0.0,0,0,296,288,331,265,66,19.94,232
2025-07-15,Breakfast,C,Meat,3.24,8.0,25.92,Tuesday,1,0,7,15,196,28.0,0.0,0,0,214,219,239,212,27,11.3,282
2025-07-15,Breakfast,C,Rice,1.0,2.0,2.0,Tuesday,1,0,7,15,196,28.0,0.0,0,0,208,211,226,199,27,11.95,236
2025-07-15,Breakfast,C,Vegetables,2.22,3.0,6.66,Tuesday,1,0,7,15,196,28.0,0.0,0,0,213,221,231,206,25,10.82,230
2025-07-15,Breakfast,D,Meat,1.07,8.0,8.56,Tuesday,1,0,7,15,196,28.0,0.0,0,0,251,240,279,232,47,16.85,212
2025-07-15,Breakfast,D,Rice,3.11,2.0,6.22,Tuesday,1,0,7,15,196,28.0,0.0,0,0,242,245,272,236,36,13.24,302
2025-07-15,Breakfast,D,Soup,2.01,1.5,3.01,Tuesday,1,0,7,15,196,28.0,0.0,0,0,242,250,265,232,33,12.45,182
2025-07-15,Breakfast,D,Vegetables,3.0,3.0,9.0,Tuesday,1,0,7,15,196,28.0,0.0,0,0,231,208,255,196,59,23.14,206
2025-07-15,Dinner,A,Meat,1.8,8.0,14.4,Tuesday,1,0,7,15,196,28.0,0.0,0,0,492,492,550,483,67,12.18,405
2025-07-15,Dinner,A,Rice,2.98,2.0,5.96,Tuesday,1,0,7,15,196,28.0,0.0,0,0,460,488,504,462,42,8.33,375
2025-07-15,Dinner,A,Soup,3.13,1.5,4.7,Tuesday,1,0,7,15,196,28.0,0.0,0,0,484,467,542,420,122,22.51,328
2025-07-15,Dinner,A,Vegetables,4.24,3.0,12.72,Tuesday,1,0,7,15,196,28.0,0.0,0,0,475,466,520,442,78,15.0,345
2025-07-15,Dinner,B,Meat,3.56,8.0,28.48,Tuesday,1,0,7,15,196,28.0,0.0,0,0,418,467,476,461,15,3.15,483
2025-07-15,Dinner,B,Rice,4.09,2.0,8.18,Tuesday,1,0,7,15,196,28.0,0.0,0,0,434,452,494,426,68,13.77,312
2025-07-15,Dinner,B,Soup,3.11,1.5,4.66,Tuesday,1,0,7,15,196,28.0,0.0,0,0,410,415,446,380,66,14.8,420
2025-07-15,Dinner,B,Vegetables,1.56,3.0,4.68,Tuesday,1,0,7,15,196,28.0,0.0,0,0,462,462,520,438,82,15.77,411
2025-07-15,Dinner,C,Meat,0.76,8.0,6.08,Tuesday,1,0,7,15,196,28.0,0.0,0,0,362,373,406,358,48,11.82,461
2025-07-15,Dinner,C,Rice,0.52,2.0,1.04,Tuesday,1,0,7,15,196,28.0,0.0,0,0,326,324,362,312,50,13.81,449
2025-07-15,Dinner,C,Soup,1.6,1.5,2.4,Tuesday,1,0,7,15,196,28.0,0.0,0,0,342,363,368,328,40,10.87,410
2025-07-15,Dinner,C,Vegetables,0.68,3.0,2.04,Tuesday,1,0,7,15,196,28.0,0.0,0,0,355,365,400,345,55,13.75,438
2025-07-15,Dinner,D,Meat,3.5,8.0,28.0,Tuesday,1,0,7,15,196,28.0,0.0,0,0,422,423,473,405,68,14.38,402
2025-07-15,Dinner,D,Rice,1.0,2.0,2.0,Tuesday,1,0,7,15,196,28.0,0.0,0,0,393,390,435,375,60,13.79,426
2025-07-15,Dinner,D,Soup,2.15,1.5,3.22,Tuesday,1,0,7,15,196,28.0,0.0,0,0,406,404,448,366,82,18.3,380
2025-07-15,Lunch,A,Meat,1.11,8.0,8.88,Tuesday,1,0,7,15,196,28.0,0.0,0,0,729,689,814,660,154,18.92,629
2025-07-15,Lunch,A,Soup,4.06,1.5,6.09,Tuesday,1,0,7,15,196,28.0,0.0,0,0,617,599,679,553,126,18.56,427
2025-07-15,Lunch,A,Vegetables,3.79,3.0,11.37,Tuesday,1,0,7,15,196,28.0,0.0,0,0,689,642,783,585,198,25.29,521
2025-07-15,Lunch,B,Meat,0.6,8.0,4.8,Tuesday,1,0,7,15,196,28.0,0.0,0,0,681,658,768,629,139,18.1,499
2025-07-15,Lunch,B,Rice,0.41,2.0,0.82,Tuesday,1,0,7,15,196,28.0,0.0,0,0,709,789,800,766,34,4.25,609
2025-07-15,Lunch,B,Soup,1.02,1.5,1.53,Tuesday,1,0,7,15,196,28.0,0.0,0,0,707,719,778,653,125,16.07,553
2025-07-15,Lunch,B,Vegetables,4.37,3.0,13.11,Tuesday,1,0,7,15,196,28.0,0.0,0,0,725,827,813,756,57,7.01,564
2025-07-15,Lunch,C,Meat,2.34,8.0,18.72,Tuesday,1,0,7,15,196,28.0,0.0,0,0,556,525,599,499,100,16.69,706
2025-07-15,Lunch,C,Rice,1.7,2.0,3.4,Tuesday,1,0,7,15,196,28.0,0.0,0,0,593,627,668,609,59,8.83,677
2025-07-15,Lunch,C,Soup,4.33,1.5,6.5,Tuesday,1,0,7,15,196,28.0,0.0,0,0,539,467,610,427,183,30.0,480
2025-07-15,Lunch,C,Vegetables,1.39,3.0,4.17,Tuesday,1,0,7,15,196,28.0,0.0,0,0,576,607,639,564,75,11.74,585
2025-07-15,Lunch,D,Rice,2.69,2.0,5.38,Tuesday,1,0,7,15,196,28.0,0.0,0,0,613,555,679,541,138,20.32,766
2025-07-15,Lunch,D,Vegetables,3.03,3.0,9.09,Tuesday,1,0,7,15,196,28.0,0.0,0,0,539,548,585,521,64,10.94,494
2025-07-16,Breakfast,A,Meat,1.98,8.0,15.84,Wednesday,2,0,7,16,197,31.1,0.0,0,0,306,313,340,299,41,12.06,323
2025-07-16,Breakfast,A,Rice,0.78,2.0,1.56,Wednesday,2,0,7,16,197,31.1,0.0,0,0,300,313,336,299,37,11.01,227
2025-07-16,Breakfast,A,Soup,3.21,1.5,4.81,Wednesday,2,0,7,16,197,31.1,0.0,0,0,281,290,308,258,50,16.23,196
2025-07-16,Breakfast,B,Rice,3.5,2.0,7.0,Wednesday,2,0,7,16,197,31.1,0.0,0,0,285,267,320,253,67,20.94,234
2025-07-16,Breakfast,B,Soup,2.82,1.5,4.23,Wednesday,2,0,7,16,197,31.1,0.0,0,0,290,287,329,260,69,20.97,258
2025-07-16,Breakfast,B,Vegetables,5.0,3.0,15.0,Wednesday,2,0,7,16,197,31.1,0.0,0,0,266,265,287,243,44,15.33,217
2025-07-16,Breakfast,C,Meat,0.79,8.0,6.32,Wednesday,2,0,7,16,197,31.1,0.0,0,0,205,199,223,191,32,14.35,299
2025-07-16,Breakfast,C,Rice,2.5,2.0,5.0,Wednesday,2,0,7,16,197,31.1,0.0,0,0,239,240,270,234,36,13.33,240
2025-07-16,Breakfast,C,Soup,2.31,1.5,3.46,Wednesday,2,0,7,16,197,31.1,0.0,0,0,225,211,249,196,53,21.29,292
2025-07-16,Breakfast,C,Vegetables,1.64,3.0,4.92,Wednesday,2,0,7,16,197,31.1,0.0,0,0,232,238,256,217,39,15.23,229
2025-07-16,Breakfast,D,Rice,0.36,2.0,0.72,Wednesday,2,0,7,16,197,31.1,0.0,0,0,237,238,258,227,31,12.02,253
2025-07-16,Breakfast,D,Vegetables,0.15,3.0,0.45,Wednesday,2,0,7,16,197,31.1,0.0,0,0,249,246,282,229,53,18.79,196
2025-07-16,Dinner,A,Meat,3.85,8.0,30.8,Wednesday,2,0,7,16,197,31.1,0.0,0,0,470,478,513,454,59,11.5,395
2025-07-16,Dinner,A,Rice,3.74,2.0,7.48,Wednesday,2,0,7,16,197,31.1,0.0,0,0,476,462,511,453,58,11.35,402
2025-07-16,Dinner,A,Soup,0.65,1.5,0.98,Wednesday,2,0,7,16,197,31.1,0.0,0,0,491,501,557,456,101,18.13,400
2025-07-16,Dinner,A,Vegetables,2.79,3.0,8.37,Wednesday,2,0,7,16,197,31.1,0.0,0,0,504,498,556,464,92,16.55,375
2025-07-16,Dinner,B,Meat,3.9,8.0,31.2,Wednesday,2,0,7,16,197,31.1,0.0,0,0,464,434,509,427,82,16.11,454
2025-07-16,Dinner,B,Rice,0.66,2.0,1.32,Wednesday,2,0,7,16,197,31.1,0.0,0,0,426,425,458,402,56,12.23,462
2025-07-16,Dinner,B,Soup,1.9,1.5,2.85,Wednesday,2,0,7,16,197,31.1,0.0,0,0,425,445,461,400,61,13.23,299
2025-07-16,Dinner,B,Vegetables,4.13,3.0,12.39,Wednesday,2,0,7,16,197,31.1,0.0,0,0,396,400,445,375,70,15.73,331
2025-07-16,Dinner,C,Meat,0.3,8.0,2.4,Wednesday,2,0,7,16,197,31.1,0.0,0,0,400,401,439,395,44,10.02,398
2025-07-16,Dinner,C,Rice,4.13,2.0,8.26,Wednesday,2,0,7,16,197,31.1,0.0,0,0,371,368,406,348,58,14.29,453
2025-07-16,Dinner,C,Soup,2.78,1.5,4.17,Wednesday,2,0,7,16,197,31.1,0.0,0,0,343,333,384,299,85,22.14,369
2025-07-16,Dinner,D,Meat,0.6,8.0,4.8,Wednesday,2,0,7,16,197,31.1,0.0,0,0,385,402,422,398,24,5.69,358
2025-07-16,Dinner,D,Rice,4.95,2.0,9.9,Wednesday,2,0,7,16,197,31.1,0.0,0,0,326,314,359,297,62,17.27,348
2025-07-16,Dinner,D,Soup,3.78,1.5,5.67,Wednesday,2,0,7,16,197,31.1,0.0,0,0,389,407,431,369,62,14.39,366
2025-07-16,Dinner,D,Vegetables,4.17,3.0,12.51,Wednesday,2,0,7,16,197,31.1,0.0,0,0,376,361,405,331,74,18.27,442
2025-07-16,Lunch,A,Meat,4.82,8.0,38.56,Wednesday,2,0,7,16,197,31.1,0.0,0,0,721,773,792,762,30,3.79,580
2025-07-16,Lunch,A,Soup,2.53,1.5,3.8,Wednesday,2,0,7,16,197,31.1,0.0,0,0,693,662,780,605,175,22.44,626
2025-07-16,Lunch,B,Meat,2.14,8.0,17.12,Wednesday,2,0,7,16,197,31.1,0.0,0,0,644,593,729,581,148,20.3,762
2025-07-16,Lunch,B,Rice,3.46,2.0,6.92,Wednesday,2,0,7,16,197,31.1,0.0,0,0,651,651,726,630,96,13.22,541
2025-07-16,Lunch,B,Soup,2.49,1.5,3.74,Wednesday,2,0,7,16,197,31.1,0.0,0,0,652,687,739,626,113,15.29,483
2025-07-16,Lunch,B,Vegetables,4.22,3.0,12.66,Wednesday,2,0,7,16,197,31.1,0.0,0,0,660,630,728,588,140,19.23,539
2025-07-16,Lunch,C,Meat,0.25,8.0,2.0,Wednesday,2,0,7,16,197,31.1,0.0,0,0,538,516,603,506,97,16.09,581
2025-07-16,Lunch,C,Vegetables,3.83,3.0,11.49,Wednesday,2,0,7,16,197,31.1,0.0,0,0,574,609,621,559,62,9.98,756
2025-07-16,Lunch,D,Meat,2.73,8.0,21.84,Wednesday,2,0,7,16,197,31.1,0.0,0,0,607,608,669,580,89,13.3,660
2025-07-16,Lunch,D,Rice,1.45,2.0,2.9,Wednesday,2,0,7,16,197,31.1,0.0,0,0,607,590,671,566,105,15.65,630
2025-07-16,Lunch,D,Soup,2.34,1.5,3.51,Wednesday,2,0,7,16,197,31.1,0.0,0,0,554,522,598,483,115,19.23,653
2025-07-16,Lunch,D,Vegetables,0.92,3.0,2.76,Wednesday,2,0,7,16,197,31.1,0.0,0,0,551,570,614,539,75,12.21,559
